Data os of Date,Zip Code,Program Type,Female Count,Female Percentage,Male Count,Male Percentage,Gender Nonconforming Count,Gender Nonconforming Percentage,American Indian or Alaskan Native Count,American Indian or Alaskan Native Percentage,Asian Count,Asian Percentage,Black or African American Count,Black or African American Percentage,Multi-race Count,Multi-race Percentage,Native Hawaiian or Other Pacific Islander Count,Native Hawaiian or Other Pacific Islander Percentage,White or Caucasian Count,White or Caucasian Percentage,Hispanic or Latino(a) Count,Hispanic or Latino(a) Percentage,Not Hispanic or Latino(a) Count,Not Hispanic or Latino(a) Percentage
6/1/2019,10001,COMPASS Middle School,111,3.49,114,3.58,0,0,1,0.03,28,0.88,60,1.88,17,0.53,0,0,45,1.41,0,0,1,0.03
6/1/2019,10001,COMPASS Elementary,128,4.02,87,2.73,0,0,0,0,29,0.91,107,3.36,6,0.18,1,0.03,16,0.5,0,0,1,0.03
6/1/2019,10001,Beacon,20,0.62,22,0.69,0,0,0,0,11,0.34,13,0.4,0,0,0,0,10,0.31,0,0,0,0
6/1/2019,10001,ESL Civics,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10002,Adult Literacy - ABE/HSE,32,1,19,0.59,0,0,0,0,6,0.18,19,0.59,2,0.06,1,0.03,4,0.12,0,0,0,0
6/1/2019,10002,Adolescent Literacy,2,0.06,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10002,COMPASS Explore,19,0.59,8,0.25,0,0,0,0,11,0.34,4,0.12,4,0.12,0,0,1,0.03,0,0,0,0
6/1/2019,10002,Adult Literacy - BENL/ESOL (Discretionary),65,2.04,20,0.62,0,0,0,0,79,2.48,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10002,Adult Literacy - NDA (ABE/HSE/Spanish HSE),7,0.22,3,0.09,0,0,0,0,9,0.28,0,0,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,10002,Adult Literacy - BENL/ESOL,41,1.28,8,0.25,0,0,0,0,30,0.94,3,0.09,0,0,0,0,14,0.44,0,0,0,0
6/1/2019,10002,COMPASS High School,6,0.18,3,0.09,0,0,0,0,8,0.25,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10002,Cornerstone,478,15.03,585,18.4,1,0.03,4,0.12,366,11.51,411,12.92,11,0.34,10,0.31,50,1.57,0,0,0,0
6/1/2019,10002,COMPASS Middle School,602,18.93,595,18.71,2,0.06,6,0.18,446,14.02,244,7.67,46,1.44,5,0.15,136,4.27,7,0.22,8,0.25
6/1/2019,10002,COMPASS Elementary,"1,034",32.52,928,29.19,2,0.06,14,0.44,"1,070",33.65,274,8.61,31,0.97,5,0.15,67,2.1,7,0.22,27,0.84
6/1/2019,10002,Beacon,450,14.15,490,15.41,3,0.09,6,0.18,414,13.02,193,6.07,38,1.19,6,0.18,129,4.05,0,0,0,0
6/1/2019,10002,ESL Civics,19,0.59,5,0.15,0,0,0,0,23,0.72,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10003,Adult Literacy - ABE/HSE,1,0.03,3,0.09,0,0,0,0,0,0,0,0,1,0.03,0,0,1,0.03,0,0,0,0
6/1/2019,10003,COMPASS Explore,3,0.09,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10003,Adult Literacy - BENL/ESOL (Discretionary),4,0.12,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10003,Adult Literacy - BENL/ESOL,4,0.12,5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,9,0.28,0,0,0,0
6/1/2019,10003,Cornerstone,8,0.25,9,0.28,0,0,0,0,6,0.18,4,0.12,2,0.06,0,0,0,0,0,0,0,0
6/1/2019,10003,COMPASS Middle School,102,3.2,92,2.89,0,0,0,0,24,0.75,16,0.5,12,0.37,2,0.06,103,3.23,0,0,2,0.06
6/1/2019,10003,COMPASS Elementary,32,1,29,0.91,0,0,0,0,10,0.31,19,0.59,3,0.09,0,0,6,0.18,0,0,0,0
6/1/2019,10003,Beacon,29,0.91,46,1.44,0,0,0,0,14,0.44,15,0.47,3,0.09,0,0,23,0.72,0,0,0,0
6/1/2019,10004,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10004,Adult Literacy - BENL/ESOL,2,0.06,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10004,Cornerstone,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10004,COMPASS Middle School,22,0.69,32,1,0,0,0,0,16,0.5,2,0.06,3,0.09,0,0,23,0.72,0,0,0,0
6/1/2019,10004,COMPASS Elementary,2,0.06,4,0.12,0,0,0,0,3,0.09,3,0.09,0,0,0,0,0,0,0,0,0,0
6/1/2019,10004,Beacon,1,0.03,7,0.22,0,0,0,0,5,0.15,0,0,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10005,Adult Literacy - BENL/ESOL (Discretionary),2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10005,Adult Literacy - BENL/ESOL,9,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.18,0,0,0,0
6/1/2019,10005,Cornerstone,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10005,COMPASS Middle School,18,0.56,22,0.69,0,0,0,0,6,0.18,0,0,4,0.12,0,0,25,0.78,0,0,0,0
6/1/2019,10005,Beacon,2,0.06,6,0.18,0,0,0,0,1,0.03,0,0,1,0.03,0,0,2,0.06,0,0,0,0
6/1/2019,10006,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,1,0.03,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10006,COMPASS Middle School,21,0.66,16,0.5,0,0,0,0,2,0.06,3,0.09,3,0.09,0,0,23,0.72,0,0,0,0
6/1/2019,10006,Beacon,1,0.03,3,0.09,0,0,0,0,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10007,Adult Literacy - BENL/ESOL,1,0.03,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10007,Cornerstone,1,0.03,2,0.06,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10007,COMPASS Middle School,51,1.6,43,1.35,0,0,2,0.06,20,0.62,5,0.15,7,0.22,0,0,49,1.54,0,0,1,0.03
6/1/2019,10007,COMPASS Elementary,3,0.09,4,0.12,0,0,0,0,5,0.15,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,10007,Beacon,1,0.03,8,0.25,0,0,0,0,5,0.15,0,0,0,0,0,0,3,0.09,0,0,0,0
6/1/2019,10008,Cornerstone,1,0.03,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10009,Adult Literacy - ABE/HSE,7,0.22,12,0.37,0,0,3,0.09,0,0,8,0.25,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10009,Adolescent Literacy,9,0.28,0,0,0,0,0,0,0,0,4,0.12,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10009,COMPASS Explore,31,0.97,1,0.03,0,0,0,0,1,0.03,17,0.53,1,0.03,0,0,1,0.03,0,0,0,0
6/1/2019,10009,Adult Literacy - BENL/ESOL (Discretionary),11,0.34,2,0.06,0,0,0,0,10,0.31,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10009,Adult Literacy - BENL/ESOL,13,0.4,6,0.18,0,0,0,0,4,0.12,1,0.03,0,0,0,0,14,0.44,0,0,0,0
6/1/2019,10009,Adult Literacy - ABE/HSE (Discretionary),0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10009,Cornerstone,256,8.05,289,9.09,0,0,7,0.22,20,0.62,265,8.33,15,0.47,0,0,24,0.75,0,0,0,0
6/1/2019,10009,COMPASS Middle School,466,14.65,338,10.63,0,0,7,0.22,71,2.23,230,7.23,30,0.94,5,0.15,161,5.06,5,0.15,2,0.06
6/1/2019,10009,COMPASS Elementary,284,8.93,276,8.68,0,0,4,0.12,60,1.88,190,5.97,22,0.69,7,0.22,45,1.41,1,0.03,1,0.03
6/1/2019,10009,Beacon,124,3.9,144,4.52,3,0.09,3,0.09,41,1.28,65,2.04,20,0.62,0,0,66,2.07,0,0,0,0
6/1/2019,10010,Adult Literacy - ABE/HSE,1,0.03,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10010,COMPASS Explore,2,0.06,3,0.09,0,0,0,0,2,0.06,0,0,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,10010,Adult Literacy - BENL/ESOL (Discretionary),4,0.12,2,0.06,0,0,0,0,4,0.12,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10010,Adult Literacy - BENL/ESOL,2,0.06,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10010,COMPASS High School,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10010,Cornerstone,1,0.03,6,0.18,0,0,0,0,1,0.03,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,10010,COMPASS Middle School,105,3.3,112,3.52,0,0,0,0,27,0.84,16,0.5,17,0.53,1,0.03,112,3.52,0,0,1,0.03
6/1/2019,10010,COMPASS Elementary,4,0.12,16,0.5,0,0,0,0,6,0.18,6,0.18,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10010,Beacon,27,0.84,19,0.59,0,0,0,0,3,0.09,5,0.15,2,0.06,1,0.03,14,0.44,0,0,0,0
6/1/2019,10011,COMPASS Explore,2,0.06,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10011,Adult Literacy - BENL/ESOL (Discretionary),2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10011,Adult Literacy - BENL/ESOL,4,0.12,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,4,0.12,0,0,0,0
6/1/2019,10011,COMPASS High School,2,0.06,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,1,0.03,0,0,1,0.03
6/1/2019,10011,Cornerstone,1,0.03,5,0.15,0,0,0,0,2,0.06,4,0.12,0,0,0,0,0,0,0,0,0,0
6/1/2019,10011,COMPASS Middle School,170,5.34,163,5.12,1,0.03,0,0,29,0.91,59,1.85,19,0.59,0,0,168,5.28,0,0,4,0.12
6/1/2019,10011,COMPASS Elementary,29,0.91,24,0.75,0,0,0,0,2,0.06,14,0.44,3,0.09,0,0,7,0.22,0,0,0,0
6/1/2019,10011,Beacon,19,0.59,33,1.03,0,0,0,0,6,0.18,17,0.53,2,0.06,0,0,20,0.62,0,0,0,0
6/1/2019,10011,ESL Civics,1,0.03,1,0.03,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10012,COMPASS Explore,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,10012,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10012,Adult Literacy - BENL/ESOL,4,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.09,0,0,0,0
6/1/2019,10012,Cornerstone,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10012,COMPASS Middle School,59,1.85,66,2.07,0,0,0,0,33,1.03,4,0.12,7,0.22,1,0.03,64,2.01,0,0,1,0.03
6/1/2019,10012,COMPASS Elementary,14,0.44,17,0.53,0,0,2,0.06,14,0.44,2,0.06,3,0.09,0,0,6,0.18,0,0,0,0
6/1/2019,10012,Beacon,14,0.44,17,0.53,0,0,0,0,17,0.53,3,0.09,1,0.03,0,0,6,0.18,0,0,0,0
6/1/2019,10012,ESL Civics,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10013,Adult Literacy - ABE/HSE,2,0.06,1,0.03,0,0,0,0,3,0.09,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10013,COMPASS Explore,4,0.12,2,0.06,0,0,0,0,5,0.15,0,0,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,10013,Adult Literacy - BENL/ESOL (Discretionary),19,0.59,3,0.09,0,0,0,0,20,0.62,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10013,Adult Literacy - NDA (ABE/HSE/Spanish HSE),0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10013,Adult Literacy - BENL/ESOL,5,0.15,2,0.06,0,0,0,0,5,0.15,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10013,COMPASS High School,1,0.03,2,0.06,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10013,Cornerstone,11,0.34,6,0.18,0,0,0,0,15,0.47,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10013,COMPASS Middle School,133,4.18,148,4.65,1,0.03,0,0,134,4.21,3,0.09,14,0.44,0,0,109,3.42,0,0,5,0.15
6/1/2019,10013,COMPASS Elementary,174,5.47,156,4.9,0,0,0,0,325,10.22,0,0,4,0.12,0,0,0,0,0,0,10,0.31
6/1/2019,10013,Beacon,73,2.29,81,2.54,0,0,0,0,140,4.4,2,0.06,1,0.03,0,0,6,0.18,0,0,0,0
6/1/2019,10013,ESL Civics,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10014,Adult Literacy - ABE/HSE,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10014,Adult Literacy - BENL/ESOL,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10014,Cornerstone,2,0.06,3,0.09,0,0,0,0,0,0,0,0,1,0.03,0,0,2,0.06,0,0,0,0
6/1/2019,10014,COMPASS Middle School,96,3.01,78,2.45,0,0,0,0,10,0.31,5,0.15,12,0.37,0,0,120,3.77,0,0,1,0.03
6/1/2019,10014,COMPASS Elementary,2,0.06,3,0.09,0,0,0,0,1,0.03,1,0.03,1,0.03,0,0,1,0.03,0,0,0,0
6/1/2019,10014,Beacon,59,1.85,87,2.73,3,0.09,1,0.03,4,0.12,63,1.98,2,0.06,0,0,40,1.25,0,0,0,0
6/1/2019,10015,COMPASS Middle School,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10016,Adult Literacy - ABE/HSE,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10016,COMPASS Explore,4,0.12,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,2,0.06,0,0,1,0.03
6/1/2019,10016,Adult Literacy - BENL/ESOL (Discretionary),6,0.18,1,0.03,0,0,0,0,7,0.22,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10016,Adult Literacy - BENL/ESOL,6,0.18,1,0.03,0,0,0,0,3,0.09,0,0,0,0,0,0,3,0.09,0,0,0,0
6/1/2019,10016,COMPASS High School,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10016,Cornerstone,4,0.12,6,0.18,0,0,0,0,0,0,5,0.15,0,0,0,0,0,0,0,0,0,0
6/1/2019,10016,COMPASS Middle School,135,4.24,134,4.21,0,0,1,0.03,54,1.69,31,0.97,9,0.28,3,0.09,117,3.68,2,0.06,2,0.06
6/1/2019,10016,COMPASS Elementary,20,0.62,16,0.5,0,0,0,0,2,0.06,23,0.72,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10016,Beacon,27,0.84,23,0.72,0,0,0,0,16,0.5,11,0.34,2,0.06,2,0.06,13,0.4,0,0,0,0
6/1/2019,10016,ESL Civics,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10017,Adult Literacy - ABE/HSE,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10017,COMPASS Explore,1,0.03,1,0.03,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10017,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,1,0.03,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10017,Adult Literacy - BENL/ESOL,6,0.18,1,0.03,0,0,0,0,3,0.09,0,0,0,0,0,0,3,0.09,0,0,0,0
6/1/2019,10017,COMPASS High School,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10017,Cornerstone,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10017,COMPASS Middle School,42,1.32,32,1,0,0,0,0,16,0.5,2,0.06,4,0.12,1,0.03,37,1.16,0,0,3,0.09
6/1/2019,10017,COMPASS Elementary,1,0.03,2,0.06,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,1,0.03
6/1/2019,10017,Beacon,2,0.06,4,0.12,0,0,0,0,0,0,2,0.06,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10018,Adult Literacy - ABE/HSE,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10018,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10018,Adult Literacy - BENL/ESOL,3,0.09,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10018,Cornerstone,1,0.03,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,10018,COMPASS Middle School,26,0.81,21,0.66,0,0,1,0.03,9,0.28,8,0.25,2,0.06,0,0,15,0.47,0,0,0,0
6/1/2019,10018,COMPASS Elementary,25,0.78,7,0.22,0,0,0,0,2,0.06,9,0.28,2,0.06,0,0,5,0.15,0,0,0,0
6/1/2019,10018,Beacon,7,0.22,3,0.09,0,0,0,0,3,0.09,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,10018,ESL Civics,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10019,Adult Literacy - ABE/HSE,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10019,COMPASS Explore,1,0.03,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10019,Adult Literacy - BENL/ESOL (Discretionary),2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10019,Adult Literacy - NDA (ABE/HSE/Spanish HSE),0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10019,Adult Literacy - BENL/ESOL,5,0.15,3,0.09,0,0,0,0,0,0,0,0,0,0,0,0,4,0.12,0,0,0,0
6/1/2019,10019,COMPASS High School,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10019,Cornerstone,10,0.31,3,0.09,0,0,1,0.03,1,0.03,4,0.12,1,0.03,0,0,2,0.06,0,0,0,0
6/1/2019,10019,COMPASS Middle School,105,3.3,111,3.49,0,0,2,0.06,28,0.88,30,0.94,9,0.28,0,0,71,2.23,1,0.03,5,0.15
6/1/2019,10019,COMPASS Elementary,82,2.57,50,1.57,0,0,2,0.06,10,0.31,50,1.57,3,0.09,0,0,23,0.72,2,0.06,0,0
6/1/2019,10019,Beacon,24,0.75,26,0.81,0,0,1,0.03,23,0.72,9,0.28,0,0,0,0,6,0.18,0,0,0,0
6/1/2019,10020,Cornerstone,0,0,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,10020,COMPASS Middle School,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10020,COMPASS Elementary,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10021,COMPASS Explore,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10021,Adult Literacy - BENL/ESOL,5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.12,0,0,0,0
6/1/2019,10021,Cornerstone,0,0,5,0.15,0,0,0,0,0,0,3,0.09,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10021,COMPASS Middle School,83,2.61,68,2.13,1,0.03,1,0.03,21,0.66,2,0.06,9,0.28,1,0.03,110,3.46,0,0,2,0.06
6/1/2019,10021,COMPASS Elementary,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10021,Beacon,6,0.18,4,0.12,0,0,0,0,0,0,4,0.12,1,0.03,0,0,3,0.09,0,0,0,0
6/1/2019,10021,ESL Civics,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10022,COMPASS Explore,3,0.09,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10022,Adult Literacy - BENL/ESOL (Discretionary),2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10022,Adult Literacy - BENL/ESOL,4,0.12,1,0.03,0,0,0,0,1,0.03,2,0.06,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10022,Cornerstone,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10022,COMPASS Middle School,68,2.13,74,2.32,0,0,2,0.06,13,0.4,7,0.22,8,0.25,1,0.03,93,2.92,2,0.06,4,0.12
6/1/2019,10022,COMPASS Elementary,3,0.09,1,0.03,0,0,0,0,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10022,Beacon,19,0.59,16,0.5,0,0,1,0.03,3,0.09,13,0.4,3,0.09,0,0,9,0.28,0,0,0,0
6/1/2019,10023,Adult Literacy - ABE/HSE,1,0.03,2,0.06,0,0,0,0,1,0.03,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,10023,COMPASS Explore,12,0.37,18,0.56,0,0,0,0,0,0,25,0.78,0,0,0,0,0,0,0,0,0,0
6/1/2019,10023,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10023,Adult Literacy - BENL/ESOL,3,0.09,3,0.09,0,0,0,0,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10023,COMPASS High School,1,0.03,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10023,Cornerstone,10,0.31,1,0.03,0,0,0,0,1,0.03,6,0.18,0,0,0,0,0,0,0,0,0,0
6/1/2019,10023,COMPASS Middle School,169,5.31,176,5.53,0,0,1,0.03,18,0.56,60,1.88,11,0.34,1,0.03,163,5.12,1,0.03,2,0.06
6/1/2019,10023,COMPASS Elementary,69,2.17,71,2.23,0,0,2,0.06,13,0.4,50,1.57,3,0.09,0,0,11,0.34,0,0,1,0.03
6/1/2019,10023,Beacon,30,0.94,37,1.16,0,0,0,0,8,0.25,23,0.72,1,0.03,0,0,19,0.59,0,0,0,0
6/1/2019,10024,COMPASS Explore,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10024,Adult Literacy - BENL/ESOL (Discretionary),2,0.06,3,0.09,0,0,0,0,1,0.03,2,0.06,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10024,Adult Literacy - BENL/ESOL,6,0.18,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10024,COMPASS High School,0,0,3,0.09,0,0,0,0,1,0.03,0,0,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10024,Cornerstone,5,0.15,8,0.25,0,0,0,0,0,0,4,0.12,3,0.09,0,0,2,0.06,0,0,0,0
6/1/2019,10024,COMPASS Middle School,143,4.49,149,4.68,0,0,1,0.03,9,0.28,28,0.88,11,0.34,0,0,167,5.25,0,0,5,0.15
6/1/2019,10024,COMPASS Elementary,27,0.84,19,0.59,0,0,0,0,1,0.03,24,0.75,1,0.03,0,0,4,0.12,2,0.06,1,0.03
6/1/2019,10024,Beacon,62,1.95,51,1.6,0,0,0,0,3,0.09,39,1.22,6,0.18,0,0,20,0.62,0,0,0,0
6/1/2019,10024,ESL Civics,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10025,Adult Literacy - ABE/HSE,2,0.06,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,10025,COMPASS Explore,3,0.09,2,0.06,0,0,0,0,1,0.03,1,0.03,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10025,Adult Literacy - BENL/ESOL (Discretionary),7,0.22,2,0.06,0,0,0,0,4,0.12,1,0.03,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10025,Adult Literacy - NDA (ABE/HSE/Spanish HSE),5,0.15,0,0,0,0,0,0,2,0.06,3,0.09,0,0,0,0,0,0,0,0,0,0
6/1/2019,10025,Adult Literacy - BENL/ESOL,15,0.47,2,0.06,0,0,0,0,2,0.06,0,0,1,0.03,0,0,6,0.18,0,0,0,0
6/1/2019,10025,COMPASS High School,5,0.15,5,0.15,0,0,1,0.03,1,0.03,2,0.06,0,0,1,0.03,2,0.06,0,0,0,0
6/1/2019,10025,Cornerstone,34,1.06,32,1,0,0,0,0,3,0.09,32,1,1,0.03,1,0.03,5,0.15,0,0,0,0
6/1/2019,10025,COMPASS Middle School,272,8.55,295,9.27,2,0.06,1,0.03,18,0.56,150,4.71,30,0.94,1,0.03,165,5.19,1,0.03,2,0.06
6/1/2019,10025,COMPASS Elementary,354,11.13,344,10.82,0,0,8,0.25,14,0.44,309,9.71,19,0.59,2,0.06,35,1.1,0,0,5,0.15
6/1/2019,10025,Beacon,127,3.99,118,3.71,0,0,0,0,13,0.4,98,3.08,4,0.12,2,0.06,46,1.44,0,0,0,0
6/1/2019,10025,ESL Civics,4,0.12,2,0.06,0,0,0,0,3,0.09,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10026,Adult Literacy - ABE/HSE,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10026,COMPASS Explore,5,0.15,3,0.09,0,0,0,0,0,0,7,0.22,0,0,0,0,0,0,0,0,0,0
